external_id,provider_external_id,provider_name,provider_match,parent_provider_canonical,resource_name,legacy_schema_category,category,current_app_category,subcategory,legacy_subcategory,street,city,state,zip,phone,email,website,hours_summary,description,eligibility_notes,service_area,walk_ins_accepted,requires_id,requires_referral,beds_total,beds_available,availability_status,verification_status,is_active,source_urls,source_type,confidence,lat,lng,geocode_status,is_map_ready,import_priority,import_status,import_notes,access_type,geocode_source_url,population_served,provider_type,facility_features,tags
resource_hernando_county_parks_recreation_bayport_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Bayport Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,4140 Cortez Blvd,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park with restrooms candidate.,Verify restroom access and hours before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.5312,-82.6507,address_verified,true,high,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_cody_s_roadside_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Cody's Roadside Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,3100 Shoal Line Blvd,Hernando Beach,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park/rest area candidate.,Verify restroom access and hours before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.4949,-82.652,address_verified,true,high,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_bayou_drive_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Bayou Drive Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,Bayou Dr,Hernando Beach,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park/rest area candidate.,Verify amenities and hours before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.4935,-82.657,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_bayou_drive_parking,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Bayou Drive Parking,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,Bayou Dr,Hernando Beach,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Parking/day-use access candidate.,Review whether this should merge into Bayou Drive Park.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.4938,-82.656,address_verified,true,medium,ready_for_import,Potential duplicate/supporting amenity for Bayou Drive Park.,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_blue_pelican_marina,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Blue Pelican Marina,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,5000 Calienta St,Hernando Beach,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public marina/day-use access candidate.,Verify public restroom/day-use access before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.4904,-82.659,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_bonnet_pond,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Bonnet Pond,outdoor_space,day_use_space,outdoor_space,park,primitive_campground,28250 Lake Lindsey Rd,Brooksville,FL,34601,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Primitive campground/day-use site candidate.,Verify public access, fees, and amenities before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.6522,-82.265,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"outdoor_space,parking,restrooms","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_cypress_lakes_preserve,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Cypress Lakes Preserve,outdoor_space,day_use_space,outdoor_space,park,campground,25598 Ridge Manor Blvd,Ridge Manor,FL,33523,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Preserve/campground candidate.,Verify public restroom/day-use facilities before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.541,-82.163,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"outdoor_space,parking,restrooms","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_john_law_ayers_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,John Law Ayers Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,9200 Ayers Rd,Brooksville,FL,34601,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park/rest area candidate.,Verify amenities and hours before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.568,-82.476,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_linda_pedersen_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Linda Pedersen Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_showers,6400 Shoal Line Blvd,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park with restrooms/showers candidate.,Potential duplicate of Linda Pedersen Park at Jenkins Creek. Review merge before live import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.5297,-82.6255,address_verified,true,medium,ready_for_import,Potential duplicate of Linda Pedersen Park at Jenkins Creek.,physical_site,,general,government,"showers,restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_mary_s_fish_camp,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Mary's Fish Camp,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,8092 Marys Fish Camp Rd,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public campground/day-use site candidate.,Verify public restroom/day-use access before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.521,-82.616,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_pine_island_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Pine Island Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,10840 Pine Island Dr,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public beach/day-use park candidate.,Verify amenities/hours/parking before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.568,-82.659,address_verified,true,high,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_rogers_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Rogers Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,7244 Shoal Line Blvd,Weeki Wachee,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public day-use park/rest area candidate.,Verify amenities and hours before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.5365,-82.633,address_verified,true,high,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_s_quirrel_prairie_scrub_preserve,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,S?quirrel Prairie Scrub Preserve,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,,Brooksville,FL,34614,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public preserve candidate.,Name contains source artifact; verify official spelling and amenities before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,medium,28.611,-82.49,zip_centroid_estimate,true,medium,ready_for_import,Correct official name before live import.,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_hernando_county_parks_recreation_weeki_wachee_preserve,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Weeki Wachee Preserve,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,2345 Osowaw Blvd,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public preserve/day-use site candidate.,Verify restroom/amenity access before import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.501,-82.604,address_verified,true,high,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_directions_for_living_behavioral_health_and_homeless_support,provider_directions_for_living,Directions for Living,Directions for Living,Directions for Living,Behavioral Health and Homeless Support,other,medical,medical,counseling,behavioral_health,,Clearwater,FL,33756,,,https://directionsforliving.org/,,Behavioral health/homeless support candidate.,Verify exact program and location before import.,Pinellas County,false,,,unknown,pending,true,https://directionsforliving.org/,organization_site,medium,27.94421,-82.79216,zip_centroid_estimate,true,medium,ready_for_import,,physical_site,,general,nonprofit,,
resource_operation_par_basic_needs_and_behavioral_health,provider_operation_par,Operation PAR,Operation PAR,Operation PAR,Basic Needs and Behavioral Health,other,medical,medical,counseling,behavioral_health,,Pinellas County,FL,,,,https://operationpar.org/,,Behavioral health/support services candidate.,Verify exact service site and eligibility before import.,Pinellas County,false,,,unknown,pending,true,https://operationpar.org/,organization_site,medium,27.8764,-82.7779,zip_centroid_estimate,true,medium,ready_for_import,County-level coordinate estimate; review before live map placement.,physical_site,,general,nonprofit,,
resource_personal_enrichment_through_mental_health_services_pemhs_crisis_stabilization_and_homeless_support,provider_personal_enrichment_through_mental_health_services_pemhs,Personal Enrichment through Mental Health Services (PEMHS),PEMHS,Personal Enrichment through Mental Health Services (PEMHS),Crisis Stabilization and Homeless Support,other,medical,medical,counseling,behavioral_health,11254 58th St N,Pinellas Park,FL,33782,,,https://pemhs.org/,,Crisis stabilization/behavioral health candidate.,Verify homeless-specific access and intake before import.,Pinellas County,false,true,false,unknown,pending,true,https://pemhs.org/,organization_site,medium,27.878,-82.712,address_verified,true,medium,ready_for_import,,physical_site,,general,nonprofit,,
resource_herlando_county_health_and_human_services_homeless_and_social_services_navigation,provider_herlando_county_health_and_human_services,HERLANDO County Health & Human Services,Hernando County Health & Human Services,HERLANDO County Health & Human Services,Homeless and Social Services Navigation,other,community_center,other,resource_navigation,resource_navigation,,Brooksville,FL,34601,,,https://www.hernandocounty.us/,,County social services/navigation candidate.,Fix provider spelling if confirmed; verify service location before import.,Hernando County,false,true,false,unknown,pending,true,https://www.hernandocounty.us/,county_government_site,medium,28.5522,-82.3885,zip_centroid_estimate,true,medium,ready_for_import,Provider name typo in source row retained; canonical provider partially fixes spelling.,phone_web_intake,,general,government,,
resource_dawn_center_of_hernando_county_domestic_violence_emergency_shelter_and_hotline,provider_dawn_center_of_hernando_county,Dawn Center of Hernando County,Dawn Center of Hernando County,Dawn Center of Hernando County,Domestic Violence Emergency Shelter & Hotline,shelter,shelter,shelter,dv,domestic_violence_shelter,,Spring Hill,FL,34606,352-686-8430,,https://www.dawncenter.org/,,Domestic violence shelter/hotline candidate.,Confidential shelter. Use hotline/intake only unless public office is safe to map.,Hernando County,false,,,unknown,pending,true,https://www.dawncenter.org/,state_coalition + official,high,,,confidential_no_map,false,high,needs_review,Confidential DV shelter; no map marker without public office verification.,confidential_phone_web,,domestic_violence_survivors,nonprofit,,"domestic_violence,hotline,confidential_location"
resource_herlando_county_food_bank_food_distribution,provider_herlando_county_food_bank,HERLANDO County Food Bank,Hernando County Food Bank,HERLANDO County Food Bank,Food Distribution,food,food,food,mobile_meal,food_distribution,,Brooksville,FL,34601,,,https://hernandofoodbank.org/,,Food distribution candidate.,Fix spelling if confirmed; verify distribution schedule and public site.,Hernando County,true,,,unknown,pending,true,https://hernandofoodbank.org/,organization_site,medium,28.5522,-82.3885,zip_centroid_estimate,true,medium,ready_for_import,Provider name typo in source row retained from source file.,physical_site,,general,nonprofit,,walk_in_friendly
resource_pasquotank_no_wait_confusion_placeholder_remove_or_review,provider_pasquotank_no_wait_confusion,Pasquotank No Wait Confusion,REMOVE/REVIEW,Pasquotank No Wait Confusion,Placeholder - Remove or Review,other,community_center,other,supportive_services,supportive_services,,,,FL,,,,,Ambiguous row created from unclear source terms.,Likely not a real Tampa Bay resource. Do not import unless source is identified.,,false,,,unknown,pending,false,,directory_listing,medium,,,intake_only_no_address,false,low,needs_review,Likely remove. Included only to avoid losing source note.,phone_web_intake,,general,nonprofit,,
resource_pasco_county_human_services_homeless_assistance_and_navigation,provider_pasco_county_human_services,Pasco County Human Services,Pasco County Human Services,Pasco County Human Services,Homeless Assistance and Navigation,other,community_center,other,resource_navigation,resource_navigation,,New Port Richey,FL,34652,727-834-3297,,https://www.pascocountyfl.net/,,County homeless assistance/navigation candidate.,Verify exact site and application process before import.,Pasco County,false,true,false,unknown,pending,true,https://www.pascocountyfl.net/,county_government_site,high,28.2442,-82.7193,zip_centroid_estimate,true,high,ready_for_import,,phone_web_intake,,general,government,,
resource_metropolitan_ministries_pasquotank_pasco_services,provider_metropolitan_ministries,Metropolitan Ministries,Metropolitan Ministries,Metropolitan Ministries,Pasco Services,food,food,food,groceries,food_assistance,,Holiday,FL,34691,,,https://www.metromin.org/,,Food/basic needs support candidate for Pasco service area.,Verify exact service site and schedule before import.,Pasco County,true,,,unknown,pending,true,https://www.metromin.org/,organization_site,medium,28.1878,-82.7395,zip_centroid_estimate,true,medium,ready_for_import,,physical_site,,general,"nonprofit,faith_based",,walk_in_friendly
resource_sunrise_of_pasco_county_domestic_violence_shelter_and_hotline,provider_sunrise_of_pasco_county,Sunrise of Pasco County,Sunrise of Pasco County,Sunrise of Pasco County,Domestic Violence Shelter and Hotline,shelter,shelter,shelter,dv,domestic_violence_shelter,,Dade City,FL,33525,,,https://www.sunrisepasco.org/,,Domestic violence shelter/hotline candidate.,Confidential shelter. Use intake/public office only if verified safe.,Pasco County,false,,,unknown,pending,true,https://www.sunrisepasco.org/,state_coalition + official,high,28.3647,-82.1959,zip_centroid_estimate,true,high,ready_for_import,Coordinate is city-level; do not map exact shelter if confidential.,confidential_phone_web,,domestic_violence_survivors,nonprofit,,"domestic_violence,hotline,confidential_location"
resource_one_community_now_resource_navigation_and_blessing_boxes,provider_one_community_now,One Community Now,One Community Now,One Community Now,Resource Navigation and Blessing Boxes,food,food,food,pantry,food_distribution,,Pasco County,FL,,,,https://onecommunitynow.com/,,Food distribution/resource navigation candidate.,Verify locations/schedules before import.,Pasco County,true,,,unknown,pending,true,https://onecommunitynow.com/,organization_site,medium,28.268,-82.487,zip_centroid_estimate,true,medium,ready_for_import,County-level coordinate estimate; review before live map placement.,physical_site,,general,nonprofit,,walk_in_friendly
resource_the_rope_center_food_and_basic_needs,provider_the_rope_center,The Rope Center,The Rope Center,The Rope Center,Food and Basic Needs,food,food,food,groceries,food_assistance,,Pasco County,FL,,,,https://theropecenter.org/,,Food/basic needs candidate.,Verify service site and schedule before import.,Pasco County,true,,,unknown,pending,true,https://theropecenter.org/,organization_site,medium,28.268,-82.487,zip_centroid_estimate,true,medium,ready_for_import,County-level coordinate estimate; review before live map placement.,physical_site,,general,nonprofit,,walk_in_friendly
resource_hernando_county_parks_recreation_alfred_mckethan_pine_island_park,provider_hernando_county_parks_recreation,Hernando County Parks & Recreation,Hernando County Parks,Hernando County Parks & Recreation,Alfred McKethan / Pine Island Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,10840 Pine Island Dr,Spring Hill,FL,34607,,,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,,Public beach/day-use park candidate.,Potential duplicate of Pine Island Park row; review merge before live import.,Hernando County,true,false,false,unknown,pending,true,https://www.hernandocounty.us/departments/departments-n-z/parks-and-recreation,government_site,high,28.568,-82.659,address_verified,true,medium,ready_for_import,Potential duplicate of Pine Island Park.,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_pasco_county_parks_recreation_ankerberg_pioneer_park,provider_pasco_county_parks_recreation,Pasco County Parks & Recreation,Pasco County Parks,Pasco County Parks & Recreation,Ankerberg Pioneer Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,2340 Moog Rd,Holiday,FL,34691,,,https://www.pascocountyfl.net/,,Public day-use park/rest area candidate.,Verify amenities/hours before import.,Pasco County,true,false,false,unknown,pending,true,https://www.pascocountyfl.net/,county_government_site,medium,28.187,-82.739,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_pasco_county_parks_recreation_key_vista_nature_park,provider_pasco_county_parks_recreation,Pasco County Parks & Recreation,Pasco County Parks,Pasco County Parks & Recreation,Key Vista Nature Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,2700 Baillies Bluff Rd,Holiday,FL,34691,,,https://www.pascocountyfl.net/,,Public day-use park/nature park candidate.,Verify restroom access and hours before import.,Pasco County,true,false,false,unknown,pending,true,https://www.pascocountyfl.net/,county_government_site,medium,28.184,-82.785,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_pasco_county_parks_recreation_arthur_engle_memorial_park,provider_pasco_county_parks_recreation,Pasco County Parks & Recreation,Pasco County Parks,Pasco County Parks & Recreation,Arthur Engle Memorial Park,outdoor_space,day_use_space,outdoor_space,park,day_use_park_with_restrooms,3510 Moog Rd,Holiday,FL,34691,,,https://www.pascocountyfl.net/,,Public day-use park/rest area candidate.,Verify restroom access and hours before import.,Pasco County,true,false,false,unknown,pending,true,https://www.pascocountyfl.net/,county_government_site,medium,28.189,-82.732,address_verified,true,medium,ready_for_import,,physical_site,,general,government,"restrooms,outdoor_space,parking","day_use_space,outdoor_space,walk_in_friendly"
resource_manatee_county_human_services_homeless_services_navigation,provider_manatee_county_human_services,Manatee County Human Services,Manatee County Human Services,Manatee County Human Services,Homeless Services Navigation,other,community_center,other,resource_navigation,resource_navigation,,Bradenton,FL,34205,941-748-4501,,https://manatee.hosted.civiclive.com/departments/community_and_veterans_services,,County homeless services/navigation candidate.,Verify exact office/service route before import.,Manatee County,false,true,false,unknown,pending,true,https://manatee.hosted.civiclive.com/departments/community_and_veterans_services,county_government_site,high,27.4989,-82.5748,zip_centroid_estimate,true,high,ready_for_import,,phone_web_intake,,general,government,,
resource_hope_family_services_domestic_violence_shelter_24_hour_hotline,provider_hope_family_services,HOPE Family Services,HOPE Family Services,HOPE Family Services,Domestic Violence Shelter & 24-Hour Hotline,shelter,shelter,shelter,dv,domestic_violence_shelter,,Bradenton,FL,34205,941-755-6805,,https://hopefamilyservice.org/,,Domestic violence shelter/hotline candidate.,Confidential shelter. Do not map exact shelter unless public site is verified safe.,Manatee County,false,,,unknown,pending,true,https://hopefamilyservice.org/,state_coalition + official,high,,,confidential_no_map,false,high,needs_review,Confidential DV shelter; no map marker without public office verification.,confidential_phone_web,,domestic_violence_survivors,nonprofit,,"domestic_violence,hotline,confidential_location"
resource_turning_points_bradenton_one_stop_center,provider_turning_points_bradenton,Turning Points Bradenton,Turning Points Bradenton,Turning Points Bradenton,One Stop Center,other,community_center,other,drop_in_center,service_center,701 17th Ave W,Bradenton,FL,34205,,,https://tpmanatee.org/,,One-stop resource center candidate.,Verify services/hours before import.,Manatee County,true,,,unknown,pending,true,https://tpmanatee.org/,organization_site,high,27.486,-82.5705,address_verified,true,high,ready_for_import,,physical_site,,general,nonprofit,,walk_in_friendly
resource_turning_points_bradenton_medical_dental_clinic,provider_turning_points_bradenton,Turning Points Bradenton,Turning Points Bradenton,Turning Points Bradenton,Medical / Dental Clinic,medical,medical,medical,primary_care,free_clinic,701 17th Ave W,Bradenton,FL,34205,,,https://tpmanatee.org/,,Medical/dental clinic candidate.,Verify schedule and eligibility before import.,Manatee County,false,true,false,unknown,pending,true,https://tpmanatee.org/,organization_site,high,27.486,-82.5705,address_verified,true,medium,ready_for_import,,physical_site,,general,nonprofit,,
resource_turning_points_bradenton_clothing_and_showers,provider_turning_points_bradenton,Turning Points Bradenton,Turning Points Bradenton,Turning Points Bradenton,Clothing and Showers,other,community_center,other,supportive_services,supportive_services,701 17th Ave W,Bradenton,FL,34205,,,https://tpmanatee.org/,,Showers/clothing/basic needs candidate.,Consider category=hygiene if imported as standalone listing.,Manatee County,true,,,unknown,pending,true,https://tpmanatee.org/,organization_site,high,27.486,-82.5705,address_verified,true,medium,ready_for_import,Could be split into hygiene category if desired.,physical_site,,general,nonprofit,,walk_in_friendly
resource_suncoast_partnership_to_end_homelessness_coordinated_entry,provider_suncoast_partnership_to_end_homelessness,Suncoast Partnership to End Homelessness,Suncoast Partnership to End Homelessness,Suncoast Partnership to End Homelessness,Coordinated Entry,other,community_center,other,resource_navigation,resource_navigation,,Sarasota,FL,34236,,,https://www.suncoastpartnership.org/,,Coordinated entry candidate.,Phone/web resource; verify whether public office should be mapped.,Sarasota and Manatee Counties,false,true,true,unknown,pending,true,https://www.suncoastpartnership.org/,organization_site,high,27.3364,-82.5307,zip_centroid_estimate,true,medium,ready_for_import,County/city-level coordinate estimate; review before live map placement.,phone_web_intake,,general,nonprofit,,
resource_salvation_army_sarasota_center_of_hope,provider_salvation_army_sarasota,Salvation Army Sarasota,Salvation Army Sarasota,Salvation Army Sarasota,Center of Hope,shelter,shelter,shelter,emergency,emergency_shelter,1400 10th St,Sarasota,FL,34236,,,https://salvationarmyflorida.org/sarasota/,,Emergency shelter / Center of Hope candidate.,Verify current intake and capacity before import.,Sarasota County,true,,,unknown,pending,true,https://salvationarmyflorida.org/sarasota/,organization_site,medium,27.343,-82.542,address_verified,true,high,ready_for_import,,physical_site,,general,faith_based,,walk_in_friendly
resource_salvation_army_sarasota_food_pantry_and_meals,provider_salvation_army_sarasota,Salvation Army Sarasota,Salvation Army Sarasota,Salvation Army Sarasota,Food Pantry and Meals,food,food,food,pantry,food_pantry,1400 10th St,Sarasota,FL,34236,,,https://salvationarmyflorida.org/sarasota/,,Food pantry/meals candidate.,Verify schedule before import.,Sarasota County,true,,,unknown,pending,true,https://salvationarmyflorida.org/sarasota/,organization_site,medium,27.343,-82.542,address_verified,true,medium,ready_for_import,,physical_site,,general,faith_based,,walk_in_friendly
resource_st_vincent_de_paul_sarasota_shelter_and_basic_needs,provider_st_vincent_de_paul_sarasota,St. Vincent de Paul Sarasota,St. Vincent de Paul Sarasota,St. Vincent de Paul Sarasota,Shelter and Basic Needs,shelter,shelter,shelter,emergency,emergency_shelter,,Sarasota,FL,34236,,,https://www.svdp-sarasota.org/,,Shelter/basic needs candidate.,Verify public address and intake before import.,Sarasota County,true,,,unknown,pending,true,https://www.svdp-sarasota.org/,organization_site,medium,27.3364,-82.5307,zip_centroid_estimate,true,medium,ready_for_import,City-level coordinate estimate; verify before live map placement.,physical_site,,general,nonprofit,,walk_in_friendly
resource_sarasota_county_health_and_human_services_homeless_services_navigation,provider_sarasota_county_health_and_human_services,Sarasota County Health & Human Services,Sarasota County Health & Human Services,Sarasota County Health & Human Services,Homeless Services Navigation,other,community_center,other,resource_navigation,resource_navigation,,Sarasota,FL,34236,,,https://www.scgov.net/,,County homeless services/navigation candidate.,Verify exact contact/service path before import.,Sarasota County,false,true,false,unknown,pending,true,https://www.scgov.net/,county_government_site,medium,27.3364,-82.5307,zip_centroid_estimate,true,medium,ready_for_import,City-level coordinate estimate; review before live map placement.,phone_web_intake,,general,government,,
resource_catholic_charities_sarasota_housing_and_financial_stability,provider_catholic_charities_sarasota,Catholic Charities Sarasota,Catholic Charities Sarasota,Catholic Charities Sarasota,Housing and Financial Stability,other,housing_assistance,other,housing_navigation,housing_support,,Sarasota,FL,34236,,,https://catholiccharitiesdov.org/,,Housing/financial stability candidate.,Verify eligibility and service area before import.,Sarasota County,false,true,false,unknown,pending,true,https://catholiccharitiesdov.org/,organization_site,medium,27.3364,-82.5307,zip_centroid_estimate,true,medium,ready_for_import,City-level coordinate estimate; review before live map placement.,phone_web_intake,,general,"nonprofit,faith_based",
resource_citrus_county_community_services_homeless_services_navigation,provider_citrus_county_community_services,Citrus County Community Services,Citrus County Community Services,Citrus County Community Services,Homeless Services Navigation,other,community_center,other,resource_navigation,resource_navigation,,Lecanto,FL,34461,,,https://www.citrusbocc.com/,,County homeless services/navigation candidate.,Verify exact service office and application flow before import.,Citrus County,false,true,false,unknown,pending,true,https://www.citrusbocc.com/,county_government_site,medium,28.8516,-82.4876,zip_centroid_estimate,true,medium,ready_for_import,County/city-level coordinate estimate; review before live map placement.,phone_web_intake,,general,government,,
resource_the_centers_citrus_shelter_and_behavioral_health_support,provider_the_centers_citrus,The Centers Citrus,The Centers Citrus,The Centers Citrus,Shelter and Behavioral Health Support,shelter,shelter,shelter,emergency,emergency_shelter,,Lecanto,FL,34461,,,https://thecenters.us/,,Shelter/behavioral health support candidate.,Verify exact program and intake before import.,Citrus County,true,,,unknown,pending,true,https://thecenters.us/,organization_site,medium,28.8516,-82.4876,zip_centroid_estimate,true,medium,ready_for_import,City-level coordinate estimate; review before live map placement.,physical_site,,general,nonprofit,,walk_in_friendly
resource_citrus_county_blessings_food_pantry_food_pantry,provider_citrus_county_blessings_food_pantry,Citrus County Blessings Food Pantry,Citrus County Blessings Food Pantry,Citrus County Blessings Food Pantry,Food Pantry,food,food,food,pantry,food_pantry,,Citrus County,FL,,,,https://citruscountyblessings.org/,,Food pantry candidate.,Verify address/schedule before import.,Citrus County,true,,,unknown,pending,true,https://citruscountyblessings.org/,organization_site,medium,28.8849,-82.5186,zip_centroid_estimate,true,medium,ready_for_import,County-level coordinate estimate; review before live map placement.,physical_site,,general,nonprofit,,walk_in_friendly
